respondent_id;Sexo;idade;FaixaIdade;Escolaridade;EscolaridadeOutro;Renda familiar;RegionalMora;BairroUMora;RegionalTouE;BairroUtrabalha;visitouComplexoCMP;freqAtrativosLagoaAtvlazer;NOfrequente;Nofrequenteoutro;MeioTransPamp1;MeioTransPamp2;MeioTransPamp3;MeioTransPamp4;MeioTransPamp5;MeioTransPamp6;MeioTransPamp7;MeioTransPamp8;MeioTransPamp9;aluguel_equipamentos;utiliza_fonte_info_pamp;FonteInfPamp1;FonteInfPamp2;FonteInfPamp3;FonteInfPamp4;FonteInfPamp5;FonteInfPamp6;FonteInfPamp7;FonteInfPamp8;FonteInfPamp9;FonteInfPamp10;FonteInfPamp11;FonteInfPamp12;Motivo_Pampulha;Motivo_PampulhaOutro;tipo_evento;QuantEVPampulha;AtrativosVisitadosPamp1;AtrativosVisitadosPamp2;AtrativosVisitadosPamp3;AtrativosVisitadosPamp4;AtrativosVisitadosPamp5;AtrativosVisitadosPamp6;AtrativosVisitadosPamp7;AtrativosVisitadosPamp8;AtrativosVisitadosPamp9;AtrativosVisitadosPamp10;AtrativosVisitadosPamp11;AtrativosVisitadosPamp12;AtrativosVisitadosPamp13;AtrativosVisitadosPamp_outro;AtrativosRecomendaria1;AtrativosRecomendaria2;AtrativosRecomendaria3;AtrativosRecomendaria4;AtrativosRecomendaria5;AtrativosRecomendaria6;AtrativosRecomendaria7;AtrativosRecomendaria8;AtrativosRecomendaria9;AtrativosRecomendaria10;AtrativosRecomendaria11;AtrativosRecomendaria12;AtrativosRecomendaria13;AtrativosRecomendaria14;AtrativosRecomendaria15;Seguranca;Limpeza da Lagoa;Limpeza dos atrativos;Limpeza da rua e orla;Informacao dos atrativos;Programacao_ opcoes de lazer e entretenimento_;Oferta de estabelecimentos de alimentacao;Mobilidade_atrativos;Mobilidade_Lagoa;Regional_ lazer;PrincipaisPreferenciasLazer_1;PrincipaisPreferenciasLazer_2;PrincipaisPreferenciasLazer_3;PrincipaisPreferenciasLazer_4;PrincipaisPreferenciasLazer_5;PrincipaisPreferenciasLazer_6;PrincipaisPreferenciasLazer_7;PrincipaisPreferenciasLazer_8;PrincipaisPreferenciasLazer_9;Indicaria_Pampulha_lazer;Precisa_melhorias;Quais_melhorias;Sabe_Patrimonio;Sabe_quais_espacos;QuaisParte_Conjunto1;QuaisParte_Conjunto2;QuaisParte_Conjunto3;QuaisParte_Conjunto4;QuaisParte_Conjunto5;QuaisParte_Conjunto6;QuaisParte_Conjunto7;QuaisParte_Conjunto8;QuaisParte_Conjunto9;QuaisParte_Conjunto10;QuaisParte_Conjunto11;QuaisParte_Conjunto12;QuaisParte_Conjunto13;QuaisParte_Conjunto14;QuaisParte_Conjunto15
11195566015;Feminino;24;De 16 a 24 anos;Ensino Medio completo_tecnico;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Oeste;Palmeiras;Oeste;Palmeiras;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;;;Festas em locais privados_baladas eventos;;;;;;;Sim;NS;;Sim;Nao;;;;;;;;;;;;;;;
11195217771;Masculino;41;De 35 a 44 anos;Ensino Superior completo;;Entre 3 SM e 5 SM _ RS 2994,01 a RS 4990,00;Nordeste;Sao Marcos;Nordeste;Sao Marcos;Sim;Uma vez por semestre;;;;Carro;;;;;;;;Sim_ em algumas vezes;Nao;;;;;;;;;;;;;Mineirao_Jogo;;;5;;Igreja Sao Francisco;;Casa do Baile;;Iate Clube;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;Mineirao;Mineirinho;Parque Guanabara;Orla da lagoa;;;;;;;;Iate Clube;;;Mineirao;;;;;;;7;8;7;8;7;4;2;4;6;Nordeste;Bares Botecos e Restaurantes;Cultura e arte _cinema teatro shows;;Atividades vinculadas a Esportes;;;;;;Sim;Sim;Limpeza e mais opcoes de alimentacao mais acessiveis;Sim;Sim;;Igreja Sao Francisco;Museu de arte da Pampulha;;;;;;Mineirao;Mineirinho;;Orla da lagoa;;;
11195193550;Feminino;16;De 16 a 24 anos;Outro _especifique_;Medio Incompleto;NS;Nordeste;Sao Marcos;Nordeste;Sao Marcos;Sim;Nao frequento;Baixa atratividade no complexo_conjunto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nordeste;;;;;;Shoppings centers;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;NS;;Nao;Nao;;;;;;;;;;;;;;;
11195179464;Masculino;35;De 35 a 44 anos;Pos-graduacao_ Mestrado_ Doutorado completo;;Acima de 10 SM _ RS 9980,00;Oeste;Nova Suissa;Pampulha;Sao Luiz;Sim;Uma vez por ano;;;onibus;;;;;;;;;Nao;Nao;;;;;;;;;;;;;Mineirao_Jogo;;;3;;Igreja Sao Francisco;Museu de arte da Pampulha;;;Iate Clube;Zoologico e Jardim Botanico;;Mineirao;;;;;;;Igreja Sao Francisco;Museu de arte da Pampulha;;;Iate Clube;Zoologico e Jardim Botanico;;Mineirao;;;;;;;8;4;8;7;NR_NA;NR_NA;8;7;8;Centro-Sul;Bares Botecos e Restaurantes;Cultura e arte _cinema teatro shows;;;;;;;;Sim;Sim;Limpeza da lagoa_ mais atividades culturais gratuitas e uma integracao de transporte entre todas as atracoes;Sim;Sim;;Igreja Sao Francisco;Museu de arte da Pampulha;Casa do Baile;;Iate Clube;;;;;;;;;
11195179225;Masculino;35;De 35 a 44 anos;Ensino Superior completo;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Nordeste;Sao Marcos;Centro-Sul;Centro;Sim;Nao frequento;Falta de tempo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nordeste;Bares Botecos e Restaurantes;;Festas em locais privados_baladas eventos;;Atividades ao ar livre _parques praças bosques;Shoppings centers;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Limpeza;Sim;Nao;;;;;;;;;;;;;;;
11195076282;Feminino;44;De 35 a 44 anos;Ensino Medio completo_tecnico;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Nordeste;Sao Marcos;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Nao frequento;Falta de tempo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nordeste;;;;;;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Limpeza;Nao;Nao;;;;;;;;;;;;;;;
11195066219;Masculino;40;De 35 a 44 anos;Ensino Medio completo_tecnico;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Oeste;Nova Suissa;Nao estuda_Nao trabalho_Trabalho itinerante;;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;Bares Botecos e Restaurantes;;;;;;;;;Sim;Sim;A poluicao e o mal cheiro;Sim;Nao;;;;;;;;;;;;;;;
11195039754;Feminino;42;De 35 a 44 anos;Ensino Superior completo;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Nordeste;Sao Marcos;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Nao frequento;Distancia do meu local de residencia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nordeste;Bares Botecos e Restaurantes;;;;;Shoppings centers;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Limpeza e onibus direto;Sim;Nao;;;;;;;;;;;;;;;
11194989346;Feminino;40;De 35 a 44 anos;Ensino Medio completo_tecnico;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Nordeste;Sao Marcos;Nordeste;Sao Marcos;Sim;Nao frequento;Mobilidade _transporte publico ou privado_;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nordeste;;Cultura e arte _cinema teatro shows;;;;Shoppings centers;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Limpeza e mobilidade;Nao;Nao;;;;;;;;;;;;;;;
11194961054;Masculino;21;De 16 a 24 anos;Outro _especifique_;Ensino Superior Incompleto;Entre 5 SM e 7 SM _ RS 4990,01 a RS 6986,00;Oeste;Nova Suissa;Leste;Santa Efigenia;Sim;Uma vez por ano;;;;Carro;;;;;;;;Nao;Sim;;;;;;;;;;Facebook;outro;Whatsapp;Lazer_passeio;;;3;;Igreja Sao Francisco;Museu de arte da Pampulha;Casa do Baile;;;;;;;;Orla da lagoa;;;;Igreja Sao Francisco;;;;;;;;;;;;;;6;1;7;7;4;1;6;4;7;Oeste;Bares Botecos e Restaurantes;;;Atividades vinculadas a Esportes;;;;;;Sim;Sim;Organizacao de mais eventos para a populacao;Sim;Sim;;;Museu de arte da Pampulha;Casa do Baile;;Iate Clube;;;;;;;;;
11194954263;Masculino;20;De 16 a 24 anos;Outro _especifique_;Fundamental incompleto;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Nordeste;Sao Marcos;Leste;Santa Ines;Sim;Nao frequento;Falta de tempo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nordeste;Bares Botecos e Restaurantes;;;;;Shoppings centers;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Limpeza e mobilidade;Nao;Nao;;;;;;;;;;;;;;;
11194920277;Feminino;41;De 35 a 44 anos;Outro _especifique_;Ensino medio incompleto;Ate 1 SM _ RS 998,00;Oeste;Nova Suissa;Nao estuda_Nao trabalho_Trabalho itinerante;;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Pampulha;;;;;;;;;Clube;Sim;Sim;Limpeza do esgoto da lagoa;Nao;Nao;;;;;;;;;;;;;;;
11194900330;Feminino;32;De 25 a 34 anos;Ensino Superior completo;;NS;Nordeste;Maria Goretti;Nordeste;Maria Goretti;Sim;Mais de uma vez por mes;;;;Carro;;;;;;;;Sim_ em algumas vezes;Sim;Instagram;;;;;;;;;;;;Lazer_passeio;;;20;;Igreja Sao Francisco;;Casa do Baile;;Iate Clube;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;Mineirao;Mineirinho;Parque Guanabara;Orla da lagoa;;;;Igreja Sao Francisco;;;;Iate Clube;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;Mineirao;Mineirinho;Parque Guanabara;Orla da lagoa;;;;5;5;5;8;10;10;5;7;8;Pampulha;;Cultura e arte _cinema teatro shows;;;Atividades ao ar livre _parques praças bosques;Shoppings centers;;;;Sim;Sim;Opcoes de alimentacao mais acessiveis e limpeza;Nao;Nao;;;;;;;;;;;;;;;
11194891989;Masculino;26;De 25 a 34 anos;Outro _especifique_;Ensino Superior Incompleto;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Oeste;Nova Suissa;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Mais de uma vez por semana;;;;Carro;;;;;;;;Sim_ em algumas vezes;Nao;;;;;;;;;;;;;Praticar esporte;;;0;;Igreja Sao Francisco;Museu de arte da Pampulha;;;;;;;;;Orla da lagoa;;;;;;;;;;;;;;;Nao recomendo nenhum;;;8;2;2;6;6;2;1;5;8;Pampulha;;;;Atividades vinculadas a Esportes;;;;;;Sim;Sim;Tirar o mal cheiro e limpar a lagoa_ arrumar um jeito de tirar a rede de esgoto de la;Nao;Nao;;;;;;;;;;;;;;;
11194849863;Feminino;16;De 16 a 24 anos;Outro _especifique_;Ensino medio incompleto;NS;Nordeste;Maria Goretti;Nordeste;Maria Goretti;Sim;Uma vez por ano;;;;Carro;;;;;;;;Nao;Nao;;;;;;;;;;;;;Lazer_passeio;;;0;;;;;;;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;;;Parque Guanabara;Orla da lagoa;;;;;;;;;;Parque Ecologico da Pampulha;;;;;;;;9;9;3;4;5;10;8;7;2;Nordeste;;Cultura e arte _cinema teatro shows;;;;Shoppings centers;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;NS;;Nao;Nao;;;;;;;;;;;;;;;
11194843964;Feminino;44;De 35 a 44 anos;Ensino Superior completo;;Entre 5 SM e 7 SM _ RS 4990,01 a RS 6986,00;Oeste;Nova Suissa;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Uma vez por trimestre;;;;Carro;;;;;;;;Sim_ em algumas vezes;Nao;;;;;;;;;;;;;Lazer_passeio;;;0;;Igreja Sao Francisco;Museu de arte da Pampulha;Casa do Baile;;;;Parque Ecologico da Pampulha;Mineirao;;Parque Guanabara;Orla da lagoa;;;;Igreja Sao Francisco;Museu de arte da Pampulha;Casa do Baile;;;;Parque Ecologico da Pampulha;Mineirao;;Parque Guanabara;Orla da lagoa;;;;7;3;7;7;3;5;5;2;7;Centro-Sul;;Cultura e arte _cinema teatro shows;;;Atividades ao ar livre _parques praças bosques;;;;;Nao;Sim;Limpeza_ mais espacos de lazer e ao livre sem ser preocupar com carros_ limpeza da lagoa e seguranca;Sim;Sim;;Igreja Sao Francisco;Museu de arte da Pampulha;Casa do Baile;;;;;;;;;;;
11194829061;Feminino;22;De 16 a 24 anos;Ensino Medio completo_tecnico;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Oeste;Nova Suissa;Barreiro;Tirol;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;Bares Botecos e Restaurantes;;;;Atividades ao ar livre _parques praças bosques;;;;;NS_NR;NS;;Nao;Nao;;;;;;;;;;;;;;;
11194813341;Feminino;32;De 25 a 34 anos;Ensino Superior completo;;Entre 3 SM e 5 SM _ RS 2994,01 a RS 4990,00;Nordeste;Maria Goretti;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Uma vez por trimestre;;;;Carro;;;;;;;;Nao;Nao;;;;;;;;;;;;;Lazer_passeio;;;0;;;;;;;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;Mineirao;;Parque Guanabara;Orla da lagoa;;;;;;;;;;Parque Ecologico da Pampulha;Mineirao;;Parque Guanabara;Orla da lagoa;;;;5;3;5;5;3;5;3;4;3;Nordeste;;;;;;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Limpeza_ informacoes e alimentacao mais barata;Sim;Nao;;;;;;;;;;;;;;;
11194803464;Feminino;34;De 25 a 34 anos;Ensino Superior completo;;Ate 1 SM _ RS 998,00;Oeste;Nova Suissa;Nao estuda_Nao trabalho_Trabalho itinerante;;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;;;;;Atividades ao ar livre _parques praças bosques;Shoppings centers;;;;Sim;NS;;Nao;Nao;;;;;;;;;;;;;;;
11194788206;Feminino;44;De 35 a 44 anos;Ensino Superior completo;;Entre 3 SM e 5 SM _ RS 2994,01 a RS 4990,00;Nordeste;Maria Goretti;Barreiro;Bonsucesso;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nordeste;;;;;;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;Clube;Nao Visitou a Pampulha;;;Sim;Sim;;Igreja Sao Francisco;;;;Iate Clube;;;;;;;;;
11194750007;Feminino;37;De 35 a 44 anos;Ensino Superior completo;;Nao possui renda;Oeste;Nova Suissa;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Uma vez por ano;;;;Carro;;;;;;;;Nao;Nao;;;;;;;;;;;;;Outro _especifique_;Levar turistas;;0;;Igreja Sao Francisco;;Casa do Baile;;;;;Mineirao;Mineirinho;;;;;;Igreja Sao Francisco;;Casa do Baile;;;;;Mineirao;Mineirinho;;;;;;7;7;9;9;7;NR_NA;3;3;5;Oeste;Bares Botecos e Restaurantes;Cultura e arte _cinema teatro shows;;;;;;;;Sim;Sim;Seguranca noturna_ mobilidade_ oferta de alimentacao;Sim;Sim;;Igreja Sao Francisco;;Casa do Baile;;;;;;;;;;;
11194745843;Masculino;31;De 25 a 34 anos;Outro _especifique_;Fundamental incompleto;Entre 3 SM e 5 SM _ RS 2994,01 a RS 4990,00;Nordeste;Maria Goretti;Nordeste;Maria Goretti;Sim;Uma vez por semestre;;;;Carro;;;;;;;;Nao;Nao;;;;;;;;;;;;;Lazer_passeio;;;2;;;;;;;Zoologico e Jardim Botanico;;Mineirao;Mineirinho;Parque Guanabara;Orla da lagoa;;;;;;;;;;;Mineirao;;;;;;;6;2;3;8;8;10;2;5;7;Nordeste;Bares Botecos e Restaurantes;;;;;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Limpeza e opcoes de alimentacao;Nao;Nao;;;;;;;;;;;;;;;
11194730478;Feminino;30;De 25 a 34 anos;Outro _especifique_;Ensino Superior Incompleto;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Oeste;Nova Suissa;Oeste;Nova Suissa;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;Bares Botecos e Restaurantes;;;;;Shoppings centers;;;;Sim;NS;;Sim;Nao;;;;;;;;;;;;;;;
11194712396;Masculino;16;De 16 a 24 anos;Outro _especifique_;Ensino Medio Incompleto;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Nordeste;Maria Goretti;Nordeste;Maria Goretti;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nordeste;;;;Atividades vinculadas a Esportes;Atividades ao ar livre _parques praças bosques;Shoppings centers;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Nao Visitou a Pampulha;;;Nao;Nao;;;;;;;;;;;;;;;
11194696722;Masculino;33;De 25 a 34 anos;Ensino Medio completo_tecnico;;Entre 3 SM e 5 SM _ RS 2994,01 a RS 4990,00;Nordeste;Maria Goretti;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Uma vez por semana;;;;Carro;;;;;;;;Nao;Nao;;;;;;;;;;;;;Praticar esporte;;;2;;Igreja Sao Francisco;;Casa do Baile;;Iate Clube;;Parque Ecologico da Pampulha;Mineirao;Mineirinho;;Orla da lagoa;;;;Igreja Sao Francisco;;Casa do Baile;;;;Parque Ecologico da Pampulha;Mineirao;Mineirinho;Parque Guanabara;Orla da lagoa;;;;5;1;5;5;3;4;5;5;8;Pampulha;Bares Botecos e Restaurantes;Cultura e arte _cinema teatro shows;;Atividades vinculadas a Esportes;;Shoppings centers;;;;Sim;Sim;Limpeza_ mobilidade para deficientes e estacionamento sem rotativos;Sim;Nao;;;;;;;;;;;;;;;
11194685573;Feminino;39;De 35 a 44 anos;Ensino Medio completo_tecnico;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Oeste;Nova Suissa;Oeste;Nova Suissa;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Oeste;Bares Botecos e Restaurantes;;;;;;;;;Sim;NS;;Nao;Nao;;;;;;;;;;;;;;;
11194668213;Masculino;25;De 25 a 34 anos;Outro _especifique_;Ensino Superior Incompleto;Entre 5 SM e 7 SM _ RS 4990,01 a RS 6986,00;Oeste;Nova Suissa;Oeste;Nova Suissa;Sim;Uma vez por mes;;;;Carro;;;;;;;;Sim_ em algumas vezes;Nao;;;;;;;;;;;;;Lazer_passeio;;;5;;;;;;Iate Clube;;;;;Parque Guanabara;Orla da lagoa;;Eventos e restaurantes;;;;;;;;;;;;Orla da lagoa;;;;7;1;7;7;9;9;8;10;10;Centro-Sul;;Cultura e arte _cinema teatro shows;;;;;;;;Sim;Sim;Limpeza da lagoa e policiamento;Nao;Nao;;;;;;;;;;;;;;;
11193143275;Masculino;57;De 45 a 59 anos;Outro _especifique_;Superior incompleto;NS;Pampulha;Castelo;Pampulha;Castelo;Sim;Nao frequento;Outro _especifique_;Pelas condicoes precarias da orla;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Pampulha;Bares Botecos e Restaurantes;Cultura e arte _cinema teatro shows;;Atividades vinculadas a Esportes;Atividades ao ar livre _parques praças bosques;;;;;Sim;Sim;Limpeza da lagoa Seguranca_ transito e iluminacao;Sim;Sim;;Igreja Sao Francisco;Museu de arte da Pampulha;Casa do Baile;;;;Parque Ecologico da Pampulha;;;;;;;
11193106622;Feminino;67;Com 60 anos ou mais;Ensino Medio completo_tecnico;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Norte;Planalto;Nao estuda_Nao trabalho_Trabalho itinerante;;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NR;;;;;;;;;Igreja;Sim;Sim;Uma mal cheiro e cuidar mais dela;Sim;Nao;;;;;;;;;;;;;;;
11193079846;Feminino;66;Com 60 anos ou mais;Ensino Medio completo_tecnico;;Entre 5 SM e 7 SM _ RS 4990,01 a RS 6986,00;Norte;Planalto;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Mais de uma vez por semana;;;;Carro;;;;;;;;Nao;Nao;;;;;;;;;;;;;Praticar esporte;;;0;;;;;;;;;;;;;NS_NR;;;;;;;;;;;;;;;NS_NR;;8;8;8;8;NR_NA;NR_NA;1;1;8;Centro-Sul;Bares Botecos e Restaurantes;Cultura e arte _cinema teatro shows;;;;;;;;Sim;NS;;Nao;Nao;;;;;;;;;;;;;;;
11193077706;Masculino;20;De 16 a 24 anos;Ensino Medio completo_tecnico;;NS;Pampulha;Castelo;Pampulha;Castelo;Sim;Uma vez por mes;;;;;Moto;;;;;;;Nao;Nao;;;;;;;;;;;;;Mineirao_Jogo;;;10;;;;;;;;;Mineirao;Mineirinho;;Orla da lagoa;;;;;;;;;;;Mineirao;Mineirinho;;Orla da lagoa;;;;5;3;5;5;5;5;5;5;5;Centro-Sul;Bares Botecos e Restaurantes;;;;;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Limpeza;Nao;Nao;;;;;;;;;;;;;;;
11193056402;Feminino;43;De 35 a 44 anos;Ensino Medio completo_tecnico;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Pampulha;Castelo;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Nao frequento;Falta de tempo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Pampulha;Bares Botecos e Restaurantes;Cultura e arte _cinema teatro shows;;;;;;;;Sim;Nao;;Sim;Nao;;;;;;;;;;;;;;;
11193015885;Feminino;46;De 45 a 59 anos;Ensino Superior completo;;Entre 5 SM e 7 SM _ RS 4990,01 a RS 6986,00;Norte;Planalto;Pampulha;Santa Amelia;Sim;Uma vez por mes;;;;Carro;;;;;;;;Sim_ em algumas vezes;Sim;;;portalbelohorizontecombr;;;;;;;;;;Lazer_passeio;;;3;;Igreja Sao Francisco;Museu de arte da Pampulha;;;;Zoologico e Jardim Botanico;;;;Parque Guanabara;;;;;Igreja Sao Francisco;Museu de arte da Pampulha;;;;Zoologico e Jardim Botanico;;;;Parque Guanabara;;;;;6;5;8;7;NR_NA;8;4;NR_NA;5;Pampulha;;;;;Atividades ao ar livre _parques praças bosques;;;;;Sim;Sim;Mobilidade_ seguranca_ limpeza da lagoa e mais atrativos;Sim;Sim;;;Museu de arte da Pampulha;Casa do Baile;Casa Kubitschek;Iate Clube;;;;;;;;;
11193014352;Feminino;74;Com 60 anos ou mais;Ensino Medio completo_tecnico;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Norte;Planalto;Nao estuda_Nao trabalho_Trabalho itinerante;;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Norte;Bares Botecos e Restaurantes;;;;;;;;;Sim;Sim;O fedor da lagoa;Sim;Sim;;;;Casa do Baile;;;;;;;;;;;
11193005806;Masculino;47;De 45 a 59 anos;Ensino Superior completo;;Acima de 10 SM _ RS 9980,00;Pampulha;Bandeirantes;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Mais de uma vez por semana;;;;;;;A pe;;;;;Nao;Nao;;;;;;;;;;;;;Praticar esporte;;;0;Aquario da Bacia do Rio Sao Francisco;Igreja Sao Francisco;;Casa do Baile;Casa Kubitschek;Iate Clube;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;Mineirao;Mineirinho;Parque Guanabara;Orla da lagoa;;;;Igreja Sao Francisco;;;;;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;Mineirao;Mineirinho;;Orla da lagoa;;;;8;1;9;9;5;3;2;2;10;Pampulha;;;;Atividades vinculadas a Esportes;;;;;;Sim;Sim;Limpeza nada lagoa_ mais opcoes de alimentacao_ educacao das pessoas;Sim;Sim;;Igreja Sao Francisco;Museu de arte da Pampulha;Casa do Baile;Casa Kubitschek;Iate Clube;;;;;;;;;
11193001622;Masculino;47;De 45 a 59 anos;Pos-graduacao_ Mestrado_ Doutorado completo;;Entre 3 SM e 5 SM _ RS 2994,01 a RS 4990,00;Pampulha;Castelo;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Uma vez por semana;;;;Carro;;;;Bicicleta;;;;Nao;Nao;;;;;;;;;;;;;Praticar esporte;;;0;;Igreja Sao Francisco;;;Casa Kubitschek;;;;Mineirao;;;Orla da lagoa;;;;Igreja Sao Francisco;;;;;;;;;Parque Guanabara;Orla da lagoa;;;;8;5;7;8;8;NR_NA;5;9;9;Pampulha;Bares Botecos e Restaurantes;;;Atividades vinculadas a Esportes;Atividades ao ar livre _parques praças bosques;;;;;Sim;Sim;Limpeza da lagoa Cuidado c a descaracterizacao;Sim;Sim;;Igreja Sao Francisco;Museu de arte da Pampulha;Casa do Baile;Casa Kubitschek;Iate Clube;;;;;;;;;
11192969252;Feminino;56;De 45 a 59 anos;Ensino Medio completo_tecnico;;NS;Pampulha;Bandeirantes;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Mais de uma vez por mes;;;;Carro;;;;;;App _99_ Uber_ Cabify;;Sim_ em algumas vezes;Nao;;;;;;;;;;;;;Lazer_passeio;;;3;;Igreja Sao Francisco;;;;;Zoologico e Jardim Botanico;;Mineirao;Mineirinho;Parque Guanabara;Orla da lagoa;;;;Igreja Sao Francisco;;;;;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;Mineirao;Mineirinho;;Orla da lagoa;;;;9;9;10;10;10;10;5;9;6;Pampulha;;Cultura e arte _cinema teatro shows;;Atividades vinculadas a Esportes;Atividades ao ar livre _parques praças bosques;;;;;Sim;Sim;Mas opcoes de transporte publico_mais lugares de alimentacao;Sim;Sim;;Igreja Sao Francisco;;Casa do Baile;;Iate Clube;;;Mineirao;;;Orla da lagoa;;;
